Treatment,Plot,Site,Replicate,Date,Year,JDay,Haxy,Save,Rpad
A,Yuanyang_CK3,Yuanyang,A_2_12,2016-04-27,2016,118,0,187,44
A,Yuanyang_CK3,Yuanyang,A_3_12,2016-04-27,2016,118,0,184,61
A,Yuanyang_CK3,Yuanyang,A_4_12,2016-04-27,2016,118,0,212,69
A,Yuanyang_CK3,Yuanyang,A_5_12,2016-04-27,2016,118,0,271,57
A,Yuanyang_CK4,Yuanyang,A_1_12,2016-04-27,2016,118,0,126,15
A,Yuanyang_CK4,Yuanyang,A_2_12,2016-04-27,2016,118,0,141,5
A,Yuanyang_CK4,Yuanyang,A_3_12,2016-04-27,2016,118,0,108,9
A,Yuanyang_CK4,Yuanyang,A_4_12,2016-04-27,2016,118,0,134,18
A,Yuanyang_CK4,Yuanyang,A_5_12,2016-04-27,2016,118,0,111,29
A,Yuanyang_CK5,Yuanyang,A_1_12,2016-04-27,2016,118,0,292,97
A,Yuanyang_CK5,Yuanyang,A_2_12,2016-04-27,2016,118,0,276,90
A,Yuanyang_CK5,Yuanyang,A_3_12,2016-04-27,2016,118,0,299,116
A,Yuanyang_CK5,Yuanyang,A_4_12,2016-04-27,2016,118,0,338,108
A,Yuanyang_CK5,Yuanyang,A_5_12,2016-04-27,2016,118,0,217,89
A,Yuanyang_CK6,Yuanyang,A_1_12,2016-04-27,2016,118,0,50,79
A,Yuanyang_CK6,Yuanyang,A_2_12,2016-04-27,2016,118,0,48,79
A,Yuanyang_CK6,Yuanyang,A_3_12,2016-04-27,2016,118,0,49,80
A,Yuanyang_CK6,Yuanyang,A_4_12,2016-04-27,2016,118,0,50,86
A,Yuanyang_CK6,Yuanyang,A_5_12,2016-04-27,2016,118,0,46,68
E,Yuanyang_E1,Yuanyang,E_1_12,2016-04-27,2016,118,0,287,316
E,Yuanyang_E1,Yuanyang,E_2_12,2016-04-27,2016,118,0,295,312
E,Yuanyang_E1,Yuanyang,E_3_12,2016-04-27,2016,118,0,272,316
E,Yuanyang_E1,Yuanyang,E_4_12,2016-04-27,2016,118,0,309,270
E,Yuanyang_E1,Yuanyang,E_5_12,2016-04-27,2016,118,0,273,357
E,Yuanyang_E2,Yuanyang,E_1_12,2016-04-27,2016,118,0,765,670
E,Yuanyang_E2,Yuanyang,E_2_12,2016-04-27,2016,118,16,728,611
E,Yuanyang_E2,Yuanyang,E_3_12,2016-04-27,2016,118,0,749,632
E,Yuanyang_E2,Yuanyang,E_4_12,2016-04-27,2016,118,5,830,661
E,Yuanyang_E2,Yuanyang,E_5_12,2016-04-27,2016,118,11,727,743
E,Yuanyang_E3,Yuanyang,E_1_12,2016-04-27,2016,118,4,239,7
E,Yuanyang_E3,Yuanyang,E_2_12,2016-04-27,2016,118,12,237,8
E,Yuanyang_E3,Yuanyang,E_3_12,2016-04-27,2016,118,0,226,3
E,Yuanyang_E3,Yuanyang,E_4_12,2016-04-27,2016,118,9,237,4
E,Yuanyang_E3,Yuanyang,E_5_12,2016-04-27,2016,118,0,279,10
E,Yuanyang_E4,Yuanyang,E_1_12,2016-04-27,2016,118,0,302,160
E,Yuanyang_E4,Yuanyang,E_2_12,2016-04-27,2016,118,8,274,182
E,Yuanyang_E4,Yuanyang,E_3_12,2016-04-27,2016,118,0,258,141
E,Yuanyang_E4,Yuanyang,E_4_12,2016-04-27,2016,118,2,286,186
E,Yuanyang_E4,Yuanyang,E_5_12,2016-04-27,2016,118,0,382,149
E,Yuanyang_E5,Yuanyang,E_1_12,2016-04-27,2016,118,0,195,225
E,Yuanyang_E5,Yuanyang,E_2_12,2016-04-27,2016,118,3,219,269
E,Yuanyang_E5,Yuanyang,E_3_12,2016-04-27,2016,118,0,195,207
E,Yuanyang_E5,Yuanyang,E_4_12,2016-04-27,2016,118,0,202,190
E,Yuanyang_E5,Yuanyang,E_5_12,2016-04-27,2016,118,0,164,232
E,Yuanyang_E6,Yuanyang,E_1_12,2016-04-27,2016,118,7,164,226
E,Yuanyang_E6,Yuanyang,E_2_12,2016-04-27,2016,118,0,152,241
E,Yuanyang_E6,Yuanyang,E_3_12,2016-04-27,2016,118,6,150,233
E,Yuanyang_E6,Yuanyang,E_4_12,2016-04-27,2016,118,0,170,250
E,Yuanyang_E6,Yuanyang,E_5_12,2016-04-27,2016,118,8,191,202
A,Yuanyang_CK1,Yuanyang,A_1_12,2016-05-04,2016,125,0,166,245
A,Yuanyang_CK1,Yuanyang,A_2_12,2016-05-04,2016,125,0,148,237
A,Yuanyang_CK1,Yuanyang,A_3_12,2016-05-04,2016,125,0,150,226
A,Yuanyang_CK1,Yuanyang,A_4_12,2016-05-04,2016,125,0,172,272
A,Yuanyang_CK1,Yuanyang,A_5_12,2016-05-04,2016,125,0,186,196
A,Yuanyang_CK2,Yuanyang,A_1_12,2016-05-04,2016,125,0,135,136
A,Yuanyang_CK2,Yuanyang,A_2_12,2016-05-04,2016,125,1,130,131
A,Yuanyang_CK2,Yuanyang,A_3_12,2016-05-04,2016,125,0,114,172
A,Yuanyang_CK2,Yuanyang,A_4_12,2016-05-04,2016,125,0,134,149
A,Yuanyang_CK2,Yuanyang,A_5_12,2016-05-04,2016,125,0,158,63
A,Yuanyang_CK3,Yuanyang,A_1_12,2016-05-04,2016,125,0,67,270
A,Yuanyang_CK3,Yuanyang,A_2_12,2016-05-04,2016,125,0,66,305
A,Yuanyang_CK3,Yuanyang,A_3_12,2016-05-04,2016,125,0,78,269
A,Yuanyang_CK3,Yuanyang,A_4_12,2016-05-04,2016,125,0,71,256
A,Yuanyang_CK3,Yuanyang,A_5_12,2016-05-04,2016,125,0,48,224
A,Yuanyang_CK4,Yuanyang,A_1_12,2016-05-04,2016,125,0,72,306
A,Yuanyang_CK4,Yuanyang,A_2_12,2016-05-04,2016,125,4,80,340
A,Yuanyang_CK4,Yuanyang,A_3_12,2016-05-04,2016,125,0,80,323
A,Yuanyang_CK4,Yuanyang,A_4_12,2016-05-04,2016,125,2,75,299
A,Yuanyang_CK4,Yuanyang,A_5_12,2016-05-04,2016,125,0,50,306
A,Yuanyang_CK5,Yuanyang,A_1_12,2016-05-04,2016,125,0,53,281
A,Yuanyang_CK5,Yuanyang,A_2_12,2016-05-04,2016,125,0,41,280
A,Yuanyang_CK5,Yuanyang,A_3_12,2016-05-04,2016,125,0,80,246
A,Yuanyang_CK5,Yuanyang,A_4_12,2016-05-04,2016,125,0,57,287
A,Yuanyang_CK5,Yuanyang,A_5_12,2016-05-04,2016,125,0,43,299
A,Yuanyang_CK6,Yuanyang,A_1_12,2016-05-04,2016,125,0,44,214
A,Yuanyang_CK6,Yuanyang,A_2_12,2016-05-04,2016,125,0,35,228
A,Yuanyang_CK6,Yuanyang,A_3_12,2016-05-04,2016,125,1,47,225
A,Yuanyang_CK6,Yuanyang,A_4_12,2016-05-04,2016,125,0,42,184
A,Yuanyang_CK6,Yuanyang,A_5_12,2016-05-04,2016,125,0,52,222
E,Yuanyang_E1,Yuanyang,E_1_12,2016-05-04,2016,125,0,146,186
E,Yuanyang_E1,Yuanyang,E_2_12,2016-05-04,2016,125,0,136,199
E,Yuanyang_E1,Yuanyang,E_3_12,2016-05-04,2016,125,0,125,148
E,Yuanyang_E1,Yuanyang,E_4_12,2016-05-04,2016,125,1,151,169
E,Yuanyang_E1,Yuanyang,E_5_12,2016-05-04,2016,125,0,177,216
E,Yuanyang_E2,Yuanyang,E_1_12,2016-05-04,2016,125,4,5,162
E,Yuanyang_E2,Yuanyang,E_2_12,2016-05-04,2016,125,13,8,133
E,Yuanyang_E2,Yuanyang,E_3_12,2016-05-04,2016,125,10,5,148
E,Yuanyang_E2,Yuanyang,E_4_12,2016-05-04,2016,125,5,3,136
E,Yuanyang_E2,Yuanyang,E_5_12,2016-05-04,2016,125,7,6,208
E,Yuanyang_E3,Yuanyang,E_1_12,2016-05-04,2016,125,3,21,150
E,Yuanyang_E3,Yuanyang,E_2_12,2016-05-04,2016,125,3,23,143
E,Yuanyang_E3,Yuanyang,E_3_12,2016-05-04,2016,125,0,17,162
E,Yuanyang_E3,Yuanyang,E_4_12,2016-05-04,2016,125,4,16,136
E,Yuanyang_E3,Yuanyang,E_5_12,2016-05-04,2016,125,0,24,193
E,Yuanyang_E4,Yuanyang,E_1_12,2016-05-04,2016,125,0,21,442
E,Yuanyang_E4,Yuanyang,E_2_12,2016-05-04,2016,125,0,24,403
E,Yuanyang_E4,Yuanyang,E_3_12,2016-05-04,2016,125,0,25,476
E,Yuanyang_E4,Yuanyang,E_4_12,2016-05-04,2016,125,2,22,439
E,Yuanyang_E4,Yuanyang,E_5_12,2016-05-04,2016,125,0,14,487
E,Yuanyang_E5,Yuanyang,E_1_12,2016-05-04,2016,125,0,38,372
E,Yuanyang_E5,Yuanyang,E_2_12,2016-05-04,2016,125,3,40,358
E,Yuanyang_E5,Yuanyang,E_3_12,2016-05-04,2016,125,0,32,390
E,Yuanyang_E5,Yuanyang,E_4_12,2016-05-04,2016,125,0,35,332
E,Yuanyang_E5,Yuanyang,E_5_12,2016-05-04,2016,125,0,40,409
E,Yuanyang_E6,Yuanyang,E_1_12,2016-05-04,2016,125,0,11,91
E,Yuanyang_E6,Yuanyang,E_2_12,2016-05-04,2016,125,2,15,82
E,Yuanyang_E6,Yuanyang,E_3_12,2016-05-04,2016,125,0,8,88
E,Yuanyang_E6,Yuanyang,E_4_12,2016-05-04,2016,125,0,12,99
E,Yuanyang_E6,Yuanyang,E_5_12,2016-05-04,2016,125,2,7,87
A,Yuanyang_CK1,Yuanyang,A_1_12,2016-05-11,2016,132,0,33,188
A,Yuanyang_CK1,Yuanyang,A_2_12,2016-05-11,2016,132,10,23,162
A,Yuanyang_CK1,Yuanyang,A_3_12,2016-05-11,2016,132,0,40,214
A,Yuanyang_CK1,Yuanyang,A_4_12,2016-05-11,2016,132,7,29,179
A,Yuanyang_CK1,Yuanyang,A_5_12,2016-05-11,2016,132,0,42,178
A,Yuanyang_CK2,Yuanyang,A_1_12,2016-05-11,2016,132,0,1,71
A,Yuanyang_CK2,Yuanyang,A_2_12,2016-05-11,2016,132,2,0,72
A,Yuanyang_CK2,Yuanyang,A_3_12,2016-05-11,2016,132,0,0,66
A,Yuanyang_CK2,Yuanyang,A_4_12,2016-05-11,2016,132,3,3,87
A,Yuanyang_CK2,Yuanyang,A_5_12,2016-05-11,2016,132,0,0,62
A,Yuanyang_CK3,Yuanyang,A_1_12,2016-05-11,2016,132,0,7,283
A,Yuanyang_CK3,Yuanyang,A_2_12,2016-05-11,2016,132,0,5,312
A,Yuanyang_CK3,Yuanyang,A_3_12,2016-05-11,2016,132,5,7,273
A,Yuanyang_CK3,Yuanyang,A_4_12,2016-05-11,2016,132,0,5,304
A,Yuanyang_CK3,Yuanyang,A_5_12,2016-05-11,2016,132,0,11,222
A,Yuanyang_CK4,Yuanyang,A_1_12,2016-05-11,2016,132,0,8,319
A,Yuanyang_CK4,Yuanyang,A_2_12,2016-05-11,2016,132,6,12,251
A,Yuanyang_CK4,Yuanyang,A_3_12,2016-05-11,2016,132,0,9,296
A,Yuanyang_CK4,Yuanyang,A_4_12,2016-05-11,2016,132,5,5,231
A,Yuanyang_CK4,Yuanyang,A_5_12,2016-05-11,2016,132,0,8,547
A,Yuanyang_CK5,Yuanyang,A_1_12,2016-05-11,2016,132,0,18,184
A,Yuanyang_CK5,Yuanyang,A_2_12,2016-05-11,2016,132,2,16,165
A,Yuanyang_CK5,Yuanyang,A_3_12,2016-05-11,2016,132,0,13,172
A,Yuanyang_CK5,Yuanyang,A_4_12,2016-05-11,2016,132,5,15,202
A,Yuanyang_CK5,Yuanyang,A_5_12,2016-05-11,2016,132,0,22,201
A,Yuanyang_CK6,Yuanyang,A_1_12,2016-05-11,2016,132,0,19,111
A,Yuanyang_CK6,Yuanyang,A_2_12,2016-05-11,2016,132,0,25,117
A,Yuanyang_CK6,Yuanyang,A_3_12,2016-05-11,2016,132,0,25,140
A,Yuanyang_CK6,Yuanyang,A_4_12,2016-05-11,2016,132,0,22,93
A,Yuanyang_CK6,Yuanyang,A_5_12,2016-05-11,2016,132,0,8,65
E,Yuanyang_E1,Yuanyang,E_1_12,2016-05-11,2016,132,3,15,508
E,Yuanyang_E1,Yuanyang,E_2_12,2016-05-11,2016,132,0,15,572
E,Yuanyang_E1,Yuanyang,E_3_12,2016-05-11,2016,132,4,12,564
E,Yuanyang_E1,Yuanyang,E_4_12,2016-05-11,2016,132,0,9,501
E,Yuanyang_E1,Yuanyang,E_5_12,2016-05-11,2016,132,0,20,370
E,Yuanyang_E2,Yuanyang,E_1_12,2016-05-11,2016,132,0,2,21
E,Yuanyang_E2,Yuanyang,E_2_12,2016-05-11,2016,132,6,1,23
E,Yuanyang_E2,Yuanyang,E_3_12,2016-05-11,2016,132,0,0,19
E,Yuanyang_E2,Yuanyang,E_4_12,2016-05-11,2016,132,5,3,21
E,Yuanyang_E2,Yuanyang,E_5_12,2016-05-11,2016,132,0,4,27
E,Yuanyang_E3,Yuanyang,E_1_12,2016-05-11,2016,132,0,0,162
E,Yuanyang_E3,Yuanyang,E_2_12,2016-05-11,2016,132,3,0,137
E,Yuanyang_E3,Yuanyang,E_3_12,2016-05-11,2016,132,0,0,129
E,Yuanyang_E3,Yuanyang,E_4_12,2016-05-11,2016,132,2,0,187
E,Yuanyang_E3,Yuanyang,E_5_12,2016-05-11,2016,132,0,0,190
E,Yuanyang_E4,Yuanyang,E_1_12,2016-05-11,2016,132,0,0,332
E,Yuanyang_E4,Yuanyang,E_2_12,2016-05-11,2016,132,5,0,329
E,Yuanyang_E4,Yuanyang,E_3_12,2016-05-11,2016,132,0,0,333
E,Yuanyang_E4,Yuanyang,E_4_12,2016-05-11,2016,132,1,0,309
E,Yuanyang_E4,Yuanyang,E_5_12,2016-05-11,2016,132,0,0,363
E,Yuanyang_E5,Yuanyang,E_1_12,2016-05-11,2016,132,0,8,211
E,Yuanyang_E5,Yuanyang,E_2_12,2016-05-11,2016,132,4,4,189
E,Yuanyang_E5,Yuanyang,E_3_12,2016-05-11,2016,132,0,3,227
E,Yuanyang_E5,Yuanyang,E_4_12,2016-05-11,2016,132,0,7,193
E,Yuanyang_E5,Yuanyang,E_5_12,2016-05-11,2016,132,5,15,228
E,Yuanyang_E6,Yuanyang,E_1_12,2016-05-11,2016,132,0,1,84
E,Yuanyang_E6,Yuanyang,E_2_12,2016-05-11,2016,132,3,1,95
E,Yuanyang_E6,Yuanyang,E_3_12,2016-05-11,2016,132,0,0,79
E,Yuanyang_E6,Yuanyang,E_4_12,2016-05-11,2016,132,2,1,77
E,Yuanyang_E6,Yuanyang,E_5_12,2016-05-11,2016,132,2,2,92
A,Yuanyang_CK1,Yuanyang,A_1_12,2016-05-18,2016,139,0,0,88
A,Yuanyang_CK1,Yuanyang,A_2_12,2016-05-18,2016,139,4,0,80
A,Yuanyang_CK1,Yuanyang,A_3_12,2016-05-18,2016,139,2,0,96
A,Yuanyang_CK1,Yuanyang,A_4_12,2016-05-18,2016,139,0,0,89
A,Yuanyang_CK1,Yuanyang,A_5_12,2016-05-18,2016,139,3,0,97
A,Yuanyang_CK2,Yuanyang,A_1_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK2,Yuanyang,A_2_12,2016-05-18,2016,139,3,0,0
A,Yuanyang_CK2,Yuanyang,A_3_12,2016-05-18,2016,139,4,0,0
A,Yuanyang_CK2,Yuanyang,A_4_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK2,Yuanyang,A_5_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK3,Yuanyang,A_1_12,2016-05-18,2016,139,4,0,0
A,Yuanyang_CK3,Yuanyang,A_2_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK3,Yuanyang,A_3_12,2016-05-18,2016,139,3,0,0
A,Yuanyang_CK3,Yuanyang,A_4_12,2016-05-18,2016,139,3,0,0
A,Yuanyang_CK3,Yuanyang,A_5_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK4,Yuanyang,A_1_12,2016-05-18,2016,139,0,0,2
A,Yuanyang_CK4,Yuanyang,A_2_12,2016-05-18,2016,139,4,0,1
A,Yuanyang_CK4,Yuanyang,A_3_12,2016-05-18,2016,139,2,0,3
A,Yuanyang_CK4,Yuanyang,A_4_12,2016-05-18,2016,139,0,0,3
A,Yuanyang_CK4,Yuanyang,A_5_12,2016-05-18,2016,139,7,0,0
A,Yuanyang_CK5,Yuanyang,A_1_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK5,Yuanyang,A_2_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK5,Yuanyang,A_3_12,2016-05-18,2016,139,2,0,0
A,Yuanyang_CK5,Yuanyang,A_4_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK5,Yuanyang,A_5_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK6,Yuanyang,A_1_12,2016-05-18,2016,139,1,0,1
A,Yuanyang_CK6,Yuanyang,A_2_12,2016-05-18,2016,139,2,0,2
A,Yuanyang_CK6,Yuanyang,A_3_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK6,Yuanyang,A_4_12,2016-05-18,2016,139,3,0,1
A,Yuanyang_CK6,Yuanyang,A_5_12,2016-05-18,2016,139,0,0,2
E,Yuanyang_E1,Yuanyang,E_1_12,2016-05-18,2016,139,2,0,11
E,Yuanyang_E1,Yuanyang,E_2_12,2016-05-18,2016,139,3,0,15
E,Yuanyang_E1,Yuanyang,E_3_12,2016-05-18,2016,139,0,0,2
E,Yuanyang_E1,Yuanyang,E_4_12,2016-05-18,2016,139,3,0,14
E,Yuanyang_E1,Yuanyang,E_5_12,2016-05-18,2016,139,4,0,16
E,Yuanyang_E2,Yuanyang,E_1_12,2016-05-18,2016,139,2,0,0
E,Yuanyang_E2,Yuanyang,E_2_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E2,Yuanyang,E_3_12,2016-05-18,2016,139,3,0,0
E,Yuanyang_E2,Yuanyang,E_4_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E2,Yuanyang,E_5_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E3,Yuanyang,E_1_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E3,Yuanyang,E_2_12,2016-05-18,2016,139,2,0,0
E,Yuanyang_E3,Yuanyang,E_3_12,2016-05-18,2016,139,3,0,0
E,Yuanyang_E3,Yuanyang,E_4_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E3,Yuanyang,E_5_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E4,Yuanyang,E_1_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E4,Yuanyang,E_2_12,2016-05-18,2016,139,5,0,0
E,Yuanyang_E4,Yuanyang,E_3_12,2016-05-18,2016,139,3,0,0
E,Yuanyang_E4,Yuanyang,E_4_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E4,Yuanyang,E_5_12,2016-05-18,2016,139,2,0,0
E,Yuanyang_E5,Yuanyang,E_1_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E5,Yuanyang,E_2_12,2016-05-18,2016,139,6,0,0
E,Yuanyang_E5,Yuanyang,E_3_12,2016-05-18,2016,139,2,0,0
E,Yuanyang_E5,Yuanyang,E_4_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E5,Yuanyang,E_5_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E6,Yuanyang,E_1_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E6,Yuanyang,E_2_12,2016-05-18,2016,139,2,0,0
E,Yuanyang_E6,Yuanyang,E_3_12,2016-05-18,2016,139,1,0,0
E,Yuanyang_E6,Yuanyang,E_4_12,2016-05-18,2016,139,0,0,0
E,Yuanyang_E6,Yuanyang,E_5_12,2016-05-18,2016,139,0,0,0
A,Yuanyang_CK1,Yuanyang,A_1_12,2016-05-25,2016,146,4,0,0
A,Yuanyang_CK1,Yuanyang,A_2_12,2016-05-25,2016,146,2,0,0
A,Yuanyang_CK1,Yuanyang,A_3_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK1,Yuanyang,A_4_12,2016-05-25,2016,146,4,0,0
A,Yuanyang_CK1,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK2,Yuanyang,A_1_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK2,Yuanyang,A_2_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK2,Yuanyang,A_3_12,2016-05-25,2016,146,2,0,0
A,Yuanyang_CK2,Yuanyang,A_4_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK2,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK3,Yuanyang,A_1_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK3,Yuanyang,A_2_12,2016-05-25,2016,146,3,0,0
A,Yuanyang_CK3,Yuanyang,A_3_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK3,Yuanyang,A_4_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK3,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK4,Yuanyang,A_1_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK4,Yuanyang,A_2_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK4,Yuanyang,A_3_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK4,Yuanyang,A_4_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK4,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK5,Yuanyang,A_1_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK5,Yuanyang,A_2_12,2016-05-25,2016,146,3,0,0
A,Yuanyang_CK5,Yuanyang,A_3_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK5,Yuanyang,A_4_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK5,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK6,Yuanyang,A_1_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK6,Yuanyang,A_2_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK6,Yuanyang,A_3_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK6,Yuanyang,A_4_12,2016-05-25,2016,146,0,0,0
A,Yuanyang_CK6,Yuanyang,A_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E1,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E1,Yuanyang,E_2_12,2016-05-25,2016,146,2,0,0
E,Yuanyang_E1,Yuanyang,E_3_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E1,Yuanyang,E_4_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E1,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E2,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,1
E,Yuanyang_E2,Yuanyang,E_2_12,2016-05-25,2016,146,0,0,1
E,Yuanyang_E2,Yuanyang,E_3_12,2016-05-25,2016,146,2,0,2
E,Yuanyang_E2,Yuanyang,E_4_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E2,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E3,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E3,Yuanyang,E_2_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E3,Yuanyang,E_3_12,2016-05-25,2016,146,1,0,0
E,Yuanyang_E3,Yuanyang,E_4_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E3,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E4,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E4,Yuanyang,E_2_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E4,Yuanyang,E_3_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E4,Yuanyang,E_4_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E4,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E5,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E5,Yuanyang,E_2_12,2016-05-25,2016,146,2,0,0
E,Yuanyang_E5,Yuanyang,E_3_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E5,Yuanyang,E_4_12,2016-05-25,2016,146,1,0,0
E,Yuanyang_E5,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E6,Yuanyang,E_1_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E6,Yuanyang,E_2_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E6,Yuanyang,E_3_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E6,Yuanyang,E_4_12,2016-05-25,2016,146,0,0,0
E,Yuanyang_E6,Yuanyang,E_5_12,2016-05-25,2016,146,0,0,0
A,Langfang_CK1,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK1,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK1,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK1,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK1,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK2,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK2,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK2,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK2,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK2,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK3,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK3,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK3,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK3,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK3,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK4,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK4,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK4,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK4,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK4,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK5,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK5,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK5,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK5,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK5,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK6,Langfang,A_1_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK6,Langfang,A_2_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK6,Langfang,A_3_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK6,Langfang,A_4_12,2017-03-15,2017,74,0,0,0
A,Langfang_CK6,Langfang,A_5_12,2017-03-15,2017,74,0,0,0
E,Langfang_E1,Langfang,E_1_12,2017-03-15,2017,74,0,0,0
E,Langfang_E1,Langfang,E_2_12,2017-03-15,2017,74,0,0,0
E,Langfang_E1,Langfang,E_3_12,2017-03-15,2017,74,0,0,0
E,Langfang_E1,Langfang,E_4_12,2017-03-15,2017,74,0,0,0
